epoch,accuracy,loss
135,1.0,0.00039217169978655875
136,1.0,0.0003834974195342511
137,1.0,0.00037787025212310255
138,1.0,0.00036939821438863873
139,1.0,0.0003715655766427517
140,1.0,0.0003574215807020664
141,1.0,0.00036519169225357473
142,1.0,0.0003461531887296587
143,1.0,0.0003502193430904299
144,1.0,0.0003418122068978846
145,1.0,0.0003383814764674753
146,1.0,0.0003264221304561943
147,1.0,0.00032909752917476
148,1.0,0.00031925083021633327
149,1.0,0.0003125659713987261
150,1.0,0.00031923604547046125
151,1.0,0.0003115423023700714
152,1.0,0.00030565043562091887
153,1.0,0.0003089172823820263
154,1.0,0.00029541971161961555
155,1.0,0.0002954587689600885
156,1.0,0.00029577792156487703
157,1.0,0.000294048513751477
158,1.0,0.00028812879463657737
159,1.0,0.0002793450257740915
160,1.0,0.00027783974655903876
161,1.0,0.0002809286233969033
162,1.0,0.0002736666356213391
163,1.0,0.0002669242676347494
164,1.0,0.0002705948136281222
165,1.0,0.00026411793078295887
166,1.0,0.0002659106394276023
167,1.0,0.0002650571404956281
168,1.0,0.0002582354354672134
169,1.0,0.00025549999554641545
170,1.0,0.0002590753138065338
171,1.0,0.00024791122996248305
172,1.0,0.00024778349325060844
173,1.0,0.0002421580138616264
174,1.0,0.0002424978738417849
175,1.0,0.00024150869285222143
176,1.0,0.0002374963805777952
177,1.0,0.00023903243709355593
178,1.0,0.0002339515631319955
179,1.0,0.00023280689492821693
180,1.0,0.00022666755830869079
181,1.0,0.0002292077842867002
182,1.0,0.00022640210227109492
183,1.0,0.00021981459576636553
184,1.0,0.00022053526481613517
185,1.0,0.0002181180170737207
186,1.0,0.00021574033598881215
187,1.0,0.00021438271505758166
188,1.0,0.00021115614799782634
189,1.0,0.00020681611204054207
190,1.0,0.00020943830895703286
191,1.0,0.00020797316392417997
192,1.0,0.00020517781376838684
193,1.0,0.00020669361401814967
194,1.0,0.00020182605658192188
195,1.0,0.00020180552382953465
196,1.0,0.00020225215121172369
197,1.0,0.00019618523947428912
198,1.0,0.00019720185082405806
199,1.0,0.00019646220607683063
200,1.0,0.00019056924793403596
201,1.0,0.00019168427388649434
202,1.0,0.00018744604312814772
203,1.0,0.00018804478168021888
204,1.0,0.0001833817077567801
205,1.0,0.00018506414198782295
206,1.0,0.00018297386122867465
207,1.0,0.00018208421533927321
208,1.0,0.0001789424568414688
209,1.0,0.00017710277461446822
210,1.0,0.0001761515304679051
211,1.0,0.0001758716389304027
212,1.0,0.00017296102305408567
213,1.0,0.00017355085583403707
214,1.0,0.00017112179193645716
215,1.0,0.0001713135134195909
216,1.0,0.0001675681269261986
217,1.0,0.00016768675413914025
218,1.0,0.00016729992057662457
219,1.0,0.00016538755153305829
220,1.0,0.00016481995407957584
221,1.0,0.00016258959658443928
222,1.0,0.00016187554865609854
223,1.0,0.0001640656846575439
224,1.0,0.00015948315558489412
225,1.0,0.0001601077092345804
226,1.0,0.0001597172231413424
227,1.0,0.00015569658717140555
228,1.0,0.00015629426343366504
229,1.0,0.00015311378228943795
230,1.0,0.00015357205120380968
231,1.0,0.00015283144603017718
232,1.0,0.00015096041897777468
233,1.0,0.00015094532864168286
234,1.0,0.00014888531586620957
235,1.0,0.00015065903426147997
236,1.0,0.00014918044325895607
237,1.0,0.00014657768770121038
238,1.0,0.0001458993210690096
239,1.0,0.00014663198089692742
240,1.0,0.00014303911302704364
241,1.0,0.00014193083916325122
242,1.0,0.0001413788995705545
243,1.0,0.00014067621668800712
244,1.0,0.00014092134370002896
245,1.0,0.00013917974138166755
246,1.0,0.00013885328371543437
247,1.0,0.00013795070117339492
248,1.0,0.0001364896452287212
249,1.0,0.0001373018167214468
250,1.0,0.00013504090020433068
251,1.0,0.00013407666119746864
252,1.0,0.00013288077025208622
253,1.0,0.00013103344826959074
254,1.0,0.00013256986858323216
255,1.0,0.00013146724086254835
256,1.0,0.00013011792907491326
257,1.0,0.00012927861826028675
258,1.0,0.0001277440314879641
259,1.0,0.00012682887609116733
260,1.0,0.00012612853606697172
261,1.0,0.00012635093298740685
262,1.0,0.00012640145723707974
263,1.0,0.0001248795015271753
264,1.0,0.00012385465379338712
265,1.0,0.0001230980851687491
266,1.0,0.00012229965068399906
267,1.0,0.00012211703869979829
268,1.0,0.00012111583055229858
269,1.0,0.0001195864169858396
270,1.0,0.00011886457650689408
271,1.0,0.00011946060112677515
272,1.0,0.00011851204908452928
273,1.0,0.00011867650027852505
274,1.0,0.00011795318278018385
275,1.0,0.0001161063410108909
276,1.0,0.00011569601338123903
277,1.0,0.00011541943240445107
278,1.0,0.00011414366599638015
279,1.0,0.00011411884042900056
280,1.0,0.0001136599385063164
281,1.0,0.00011385072866687551
282,1.0,0.00011269112292211503
283,1.0,0.00011216427810722962
284,1.0,0.00011089297186117619
285,1.0,0.00011066529259551316
286,1.0,0.00011020609235856682
287,1.0,0.0001092875754693523
288,1.0,0.00010836831643246114
289,1.0,0.0001079378416761756
290,1.0,0.000107864078017883
291,1.0,0.00010723506420617923
292,1.0,0.0001053505257004872
293,1.0,0.00010570063022896647
294,1.0,0.00010552850289968774
295,1.0,0.0001046766628860496
296,1.0,0.00010501332144485787
297,1.0,0.00010292824299540371
298,1.0,0.0001033883891068399
299,1.0,0.00010323783499188721
300,1.0,0.00010202616977039725
301,1.0,0.00010168689186684787
302,1.0,0.00010176809882977977
303,1.0,0.00010071961878566071
304,1.0,0.0001011945350910537
305,1.0,9.944921475835145e-05
306,1.0,9.873184171738103e-05
307,1.0,9.927985956892371e-05
308,1.0,9.887260239338502e-05
309,1.0,9.753680933499709e-05
310,1.0,9.745202987687662e-05
311,1.0,9.710124140838161e-05
312,1.0,9.620105265639722e-05
313,1.0,9.563312050886452e-05
314,1.0,9.596403106115758e-05
315,1.0,9.644486999604851e-05
316,1.0,9.51192996581085e-05
317,1.0,9.404515731148422e-05
318,1.0,9.434550884179771e-05
319,1.0,9.361618140246719e-05
320,1.0,9.31359754758887e-05
321,1.0,9.315650822827592e-05
322,1.0,9.217496699420735e-05
323,1.0,9.236365440301597e-05
324,1.0,9.170357952825725e-05
325,1.0,9.091240644920617e-05
326,1.0,9.071892418432981e-05
327,1.0,9.025236067827791e-05
328,1.0,9.049994696397334e-05
329,1.0,8.965729648480192e-05
330,1.0,8.963378786575049e-05
331,1.0,8.834544132696465e-05
332,1.0,8.795078611001372e-05
333,1.0,8.823232928989455e-05
334,1.0,8.766601968090981e-05
335,1.0,8.670773240737617e-05
336,1.0,8.638353028800339e-05
337,1.0,8.661270840093493e-05
338,1.0,8.59727369970642e-05
339,1.0,8.621597226010635e-05
340,1.0,8.538753900211304e-05
341,1.0,8.504216384608299e-05
342,1.0,8.468795567750931e-05
343,1.0,8.462880941806361e-05
344,1.0,8.324268856085837e-05
345,1.0,8.39128260849975e-05
346,1.0,8.323945075972006e-05
347,1.0,8.275788422906771e-05
348,1.0,8.339611667906865e-05
349,1.0,8.225768397096545e-05
350,1.0,8.16438187030144e-05
351,1.0,8.101147977868095e-05
352,1.0,8.116973913274705e-05
353,1.0,8.104990411084145e-05
354,1.0,8.053740748437122e-05
355,1.0,7.992164319148287e-05
356,1.0,8.058642561081797e-05
357,1.0,7.96891181380488e-05
358,1.0,7.906766404630616e-05
359,1.0,7.883551734266803e-05
360,1.0,7.806587382219732e-05
361,1.0,7.809334783814847e-05
362,1.0,7.823595660738647e-05
363,1.0,7.775516860419884e-05
364,1.0,7.72961211623624e-05
365,1.0,7.726107287453488e-05
366,1.0,7.748434290988371e-05
367,1.0,7.640181138413027e-05
368,1.0,7.609128078911453e-05
369,1.0,7.605592691106722e-05
370,1.0,7.57908564992249e-05
371,1.0,7.545881089754403e-05
372,1.0,7.528683636337519e-05
373,1.0,7.510512659791857e-05
374,1.0,7.4623036198318e-05
375,1.0,7.392140105366707e-05
376,1.0,7.395289867417887e-05
377,1.0,7.377795554930344e-05
378,1.0,7.337603892665356e-05
379,1.0,7.278910925379023e-05
380,1.0,7.302941230591387e-05
381,1.0,7.284317689482123e-05
382,1.0,7.202092820079997e-05
383,1.0,7.16975046088919e-05
384,1.0,7.200046093203127e-05
385,1.0,7.149329030653462e-05
386,1.0,7.149229350034148e-05
387,1.0,7.104792894097045e-05
388,1.0,7.067110709613189e-05
389,1.0,7.063328666845337e-05
390,1.0,7.05210622982122e-05
391,1.0,6.959127495065331e-05
392,1.0,6.949136877665296e-05
393,1.0,6.97826617397368e-05
394,1.0,6.969297828618437e-05
395,1.0,6.89119115122594e-05
396,1.0,6.87282154103741e-05
397,1.0,6.84024635120295e-05
398,1.0,6.793114880565554e-05
399,1.0,6.74847251502797e-05
400,1.0,6.784437573514879e-05
401,1.0,6.704038241878152e-05
402,1.0,6.694815965602174e-05
403,1.0,6.750889588147402e-05
404,1.0,6.694283365504816e-05
405,1.0,6.66233609081246e-05
406,1.0,6.650391151197255e-05
407,1.0,6.574426515726373e-05
408,1.0,6.589906843146309e-05
409,1.0,6.54568721074611e-05
410,1.0,6.540749018313363e-05
411,1.0,6.519113958347589e-05
412,1.0,6.510040839202702e-05
413,1.0,6.492096872534603e-05
414,1.0,6.485623453045264e-05
415,1.0,6.449051579693332e-05
416,1.0,6.428844790207222e-05
417,1.0,6.399294215952978e-05
418,1.0,6.3571787904948e-05
419,1.0,6.357699749059975e-05
420,1.0,6.300707173068076e-05
421,1.0,6.324841524474323e-05
422,1.0,6.307008152361959e-05
423,1.0,6.270180165302008e-05
424,1.0,6.248163845157251e-05
425,1.0,6.227271660463884e-05
426,1.0,6.204428791534156e-05
427,1.0,6.193044100655243e-05
428,1.0,6.163824582472444e-05
429,1.0,6.142687198007479e-05
430,1.0,6.110731919761747e-05
431,1.0,6.12883159192279e-05
432,1.0,6.068153015803546e-05
433,1.0,6.070126619306393e-05
434,1.0,6.0667749494314194e-05
435,1.0,6.01043866481632e-05
436,1.0,6.0063612181693316e-05
437,1.0,5.9582816902548075e-05
438,1.0,6.0072605265304446e-05
439,1.0,5.9606132708722726e-05
440,1.0,5.881294055143371e-05
441,1.0,5.940729533904232e-05
442,1.0,5.8936664572684094e-05
443,1.0,5.885918653802946e-05
444,1.0,5.866482752026059e-05
445,1.0,5.853121183463372e-05
446,1.0,5.8230943977832794e-05
447,1.0,5.7856323110172525e-05
448,1.0,5.791072180727497e-05
449,1.0,5.7521996495779604e-05
450,1.0,5.7129098422592506e-05
451,1.0,5.752688957727514e-05
452,1.0,5.709560355171561e-05
453,1.0,5.7282748457510024e-05
454,1.0,5.66380622331053e-05
455,1.0,5.673717532772571e-05
456,1.0,5.640055314870551e-05
457,1.0,5.627485006698407e-05
458,1.0,5.6067583500407636e-05
459,1.0,5.5932825489435345e-05
460,1.0,5.588557542068884e-05
461,1.0,5.5653861636528745e-05
462,1.0,5.5395939853042364e-05
463,1.0,5.513927317224443e-05
464,1.0,5.508455433300696e-05
465,1.0,5.514343501999974e-05
466,1.0,5.475250873132609e-05
467,1.0,5.465106005431153e-05
468,1.0,5.436150968307629e-05
469,1.0,5.448613956104964e-05
470,1.0,5.403657996794209e-05
471,1.0,5.436333958641626e-05
472,1.0,5.429690281744115e-05
473,1.0,5.3543804824585095e-05
474,1.0,5.354022141546011e-05
475,1.0,5.353682718123309e-05
476,1.0,5.326306927599944e-05
477,1.0,5.3089403081685305e-05
478,1.0,5.302962745190598e-05
479,1.0,5.278870594338514e-05
480,1.0,5.277564559946768e-05
481,1.0,5.251327092992142e-05
482,1.0,5.2708215662278235e-05
483,1.0,5.233615229371935e-05
484,1.0,5.221139872446656e-05
485,1.0,5.1993414672324434e-05
486,1.0,5.166105256648734e-05
487,1.0,5.147365664015524e-05
488,1.0,5.157655323273502e-05
489,1.0,5.10760692122858e-05
490,1.0,5.123043229104951e-05
491,1.0,5.078277172287926e-05
492,1.0,5.069733379059471e-05
493,1.0,5.096670429338701e-05
494,1.0,5.0800517783500254e-05
495,1.0,5.0477206968935207e-05
496,1.0,5.040938049205579e-05
497,1.0,5.028431041864678e-05
498,1.0,4.9786838644649833e-05
499,1.0,5.002810576115735e-05
500,1.0,4.971136513631791e-05
501,1.0,4.96735010528937e-05
502,1.0,4.941583756590262e-05
503,1.0,4.939887367072515e-05
504,1.0,4.9172394938068464e-05
505,1.0,4.8937548854155466e-05
506,1.0,4.929778151563369e-05
507,1.0,4.872649515164085e-05
508,1.0,4.8624726332491264e-05
509,1.0,4.848419121117331e-05
510,1.0,4.840751353185624e-05
511,1.0,4.8282254283549264e-05
512,1.0,4.805615753866732e-05
513,1.0,4.825025825994089e-05
514,1.0,4.801481554750353e-05
515,1.0,4.7955043555703014e-05
516,1.0,4.758690920425579e-05
517,1.0,4.757931674248539e-05
518,1.0,4.74161897727754e-05
519,1.0,4.74202424811665e-05
520,1.0,4.7251709474949166e-05
521,1.0,4.701871148427017e-05
522,1.0,4.695963434642181e-05
523,1.0,4.6537432353943586e-05
524,1.0,4.6749362809350714e-05
525,1.0,4.654085569200106e-05
526,1.0,4.6369539631996304e-05
527,1.0,4.632364652934484e-05
528,1.0,4.6320041292347014e-05
529,1.0,4.6165179810486734e-05
530,1.0,4.593753692461178e-05
531,1.0,4.594674101099372e-05
532,1.0,4.584313137456775e-05
533,1.0,4.579269443638623e-05
534,1.0,4.5427474105963483e-05
535,1.0,4.553943654173054e-05
536,1.0,4.522173912846483e-05
537,1.0,4.528450153884478e-05
538,1.0,4.5107291953172535e-05
539,1.0,4.491253275773488e-05
540,1.0,4.4831082050222903e-05
541,1.0,4.439429540070705e-05
542,1.0,4.4790263928007334e-05
543,1.0,4.4418109609978274e-05
544,1.0,4.440223710844293e-05
545,1.0,4.441608689376153e-05
546,1.0,4.410905603435822e-05
547,1.0,4.398950477479957e-05
548,1.0,4.405075014801696e-05
549,1.0,4.3830961658386514e-05
550,1.0,4.35985712101683e-05
551,1.0,4.384736530482769e-05
552,1.0,4.34865323768463e-05
553,1.0,4.3373282096581534e-05
554,1.0,4.329610237618908e-05
555,1.0,4.324175097281113e-05
556,1.0,4.335476478445344e-05
557,1.0,4.309263749746606e-05
558,1.0,4.2793337343027815e-05
559,1.0,4.295893813832663e-05
560,1.0,4.260882633388974e-05
561,1.0,4.259024717612192e-05
562,1.0,4.248544428264722e-05
563,1.0,4.240446651238017e-05
564,1.0,4.23914025304839e-05
565,1.0,4.238238398102112e-05
566,1.0,4.2085441236849874e-05
567,1.0,4.230537888361141e-05
568,1.0,4.175552385277115e-05
569,1.0,4.188484308542684e-05
570,1.0,4.166924554738216e-05
571,1.0,4.1614224755903706e-05
572,1.0,4.1533694457029924e-05
573,1.0,4.1338204027852044e-05
574,1.0,4.1325492929900065e-05
575,1.0,4.108899156562984e-05
576,1.0,4.100182923139073e-05
577,1.0,4.10757857025601e-05
578,1.0,4.087337219971232e-05
579,1.0,4.093868119525723e-05
580,1.0,4.081737279193476e-05
581,1.0,4.0649207221576944e-05
582,1.0,4.062841981067322e-05
583,1.0,4.039442501380108e-05
584,1.0,4.041913416585885e-05
585,1.0,4.0239709051093087e-05
586,1.0,4.0212940803030506e-05
587,1.0,4.0042996261036023e-05
588,1.0,3.9995884435484186e-05
589,1.0,3.988854223280214e-05
590,1.0,3.977876258431934e-05
591,1.0,3.9610757085029036e-05
592,1.0,3.983058559242636e-05
593,1.0,3.9486782043240964e-05
594,1.0,3.9674414438195527e-05
595,1.0,3.953522173105739e-05
596,1.0,3.93807640648447e-05
597,1.0,3.934145934181288e-05
598,1.0,3.9189104427350685e-05
599,1.0,3.9002134144539014e-05
600,1.0,3.8872662116773427e-05
601,1.0,3.883499084622599e-05
602,1.0,3.882734745275229e-05
603,1.0,3.871585431625135e-05
604,1.0,3.873377136187628e-05
605,1.0,3.8479418435599655e-05
606,1.0,3.843241211143322e-05
607,1.0,3.838798147626221e-05
608,1.0,3.8252390368143097e-05
609,1.0,3.8126578147057444e-05
610,1.0,3.812308204942383e-05
611,1.0,3.803644358413294e-05
612,1.0,3.793749783653766e-05
613,1.0,3.784735963563435e-05
614,1.0,3.779007965931669e-05
615,1.0,3.780427869060077e-05
616,1.0,3.7610894651152194e-05
617,1.0,3.753113924176432e-05
618,1.0,3.755810030270368e-05
619,1.0,3.742182525456883e-05
620,1.0,3.727405783138238e-05
621,1.0,3.718220250448212e-05
622,1.0,3.708099029609002e-05
623,1.0,3.6978213756810874e-05
624,1.0,3.69068184227217e-05
625,1.0,3.693331382237375e-05
626,1.0,3.6983514291932806e-05
627,1.0,3.669200305012055e-05
628,1.0,3.6597011785488576e-05
629,1.0,3.654494503280148e-05
630,1.0,3.644000753411092e-05
631,1.0,3.657469278550707e-05
632,1.0,3.629488855949603e-05
633,1.0,3.637501140474342e-05
634,1.0,3.622574149630964e-05
635,1.0,3.607200414990075e-05
636,1.0,3.600003037718125e-05
637,1.0,3.606019890867174e-05
638,1.0,3.5891855077352375e-05
639,1.0,3.577236566343345e-05
640,1.0,3.576024391804822e-05
641,1.0,3.5697452403837815e-05
642,1.0,3.5603057767730206e-05
643,1.0,3.5504825063981116e-05
644,1.0,3.5458444472169504e-05
645,1.0,3.5421002394286916e-05
646,1.0,3.519334131851792e-05
647,1.0,3.50483060174156e-05
648,1.0,3.503784682834521e-05
649,1.0,3.499879676382989e-05
650,1.0,3.488687434582971e-05
651,1.0,3.503365223878063e-05
652,1.0,3.4870343370130286e-05
653,1.0,3.476697747828439e-05
654,1.0,3.4706274163909256e-05
655,1.0,3.471205127425492e-05
656,1.0,3.463081156951375e-05
657,1.0,3.444511821726337e-05
658,1.0,3.433745223446749e-05
659,1.0,3.442890738369897e-05
660,1.0,3.4269774914719164e-05
661,1.0,3.419625136302784e-05
662,1.0,3.4235861676279455e-05
663,1.0,3.408969860174693e-05
664,1.0,3.410274439374916e-05
665,1.0,3.402691800147295e-05
666,1.0,3.401932553970255e-05
667,1.0,3.3663523936411366e-05
668,1.0,3.38346762873698e-05
669,1.0,3.3735715987859294e-05
670,1.0,3.371381899341941e-05
671,1.0,3.362553979968652e-05
672,1.0,3.347377059981227e-05
673,1.0,3.3441101550124586e-05
674,1.0,3.3323736715829e-05
675,1.0,3.3357628126395866e-05
676,1.0,3.321043186588213e-05
677,1.0,3.31585033563897e-05
678,1.0,3.3109350624727085e-05
679,1.0,3.3127962524304166e-05
680,1.0,3.297109651612118e-05
681,1.0,3.288105654064566e-05
682,1.0,3.2951047614915296e-05
683,1.0,3.276855204603635e-05
684,1.0,3.276680945418775e-05
685,1.0,3.263985490775667e-05
686,1.0,3.261092206230387e-05
687,1.0,3.259231016272679e-05
688,1.0,3.2442883821204305e-05
689,1.0,3.233773531974293e-05
690,1.0,3.240427031414583e-05
691,1.0,3.22573323501274e-05
692,1.0,3.2195141102420166e-05
693,1.0,3.2192278013098985e-05
694,1.0,3.2161406124942005e-05
695,1.0,3.2061547244666144e-05
696,1.0,3.1931842386256903e-05
697,1.0,3.187834590789862e-05
698,1.0,3.175031451974064e-05
699,1.0,3.18124148179777e-05
700,1.0,3.183671651640907e-05
701,1.0,3.178187398589216e-05
702,1.0,3.157488754368387e-05
703,1.0,3.153943907818757e-05
704,1.0,3.14221324515529e-05
705,1.0,3.140970511594787e-05
706,1.0,3.14860517391935e-05
707,1.0,3.133227437501773e-05
708,1.0,3.123737405985594e-05
709,1.0,3.1305175070883706e-05
710,1.0,3.117238520644605e-05
711,1.0,3.1012765248306096e-05
712,1.0,3.101295806118287e-05
713,1.0,3.0990424420451745e-05
714,1.0,3.086074138991535e-05
715,1.0,3.08387607219629e-05
716,1.0,3.083280535065569e-05
717,1.0,3.081037721130997e-05
718,1.0,3.072328036068939e-05
719,1.0,3.0589475500164554e-05
720,1.0,3.066210774704814e-05
721,1.0,3.052579631912522e-05
722,1.0,3.0414152206503786e-05
723,1.0,3.0408744351007044e-05
724,1.0,3.0428340323851444e-05
725,1.0,3.0312106900964864e-05
726,1.0,3.0287925255834125e-05
727,1.0,3.0180386602296494e-05
728,1.0,3.0145154596539214e-05
729,1.0,3.0108403734629974e-05
730,1.0,3.007662780873943e-05
731,1.0,2.998190939251799e-05
732,1.0,2.9873368475819007e-05
733,1.0,2.9856004402972758e-05
734,1.0,2.9977423764648847e-05
735,1.0,2.9712149625993334e-05
736,1.0,2.976998803205788e-05
737,1.0,2.9673949029529467e-05
738,1.0,2.9624519811477512e-05
739,1.0,2.962021426355932e-05
740,1.0,2.9490154702216387e-05
741,1.0,2.940760168712586e-05
742,1.0,2.942062565125525e-05
743,1.0,2.936041528300848e-05
744,1.0,2.9306133001227863e-05
745,1.0,2.9343273126869462e-05
746,1.0,2.9308965167729184e-05
747,1.0,2.9180042474763468e-05
748,1.0,2.912961099355016e-05
749,1.0,2.903268796217162e-05
750,1.0,2.893570672313217e-05
751,1.0,2.8996440960327163e-05
752,1.0,2.8887037842650898e-05
753,1.0,2.884311652451288e-05
754,1.0,2.880304782593157e-05
755,1.0,2.8807955459342338e-05
756,1.0,2.874473102565389e-05
757,1.0,2.870091157092247e-05
758,1.0,2.8533391741802916e-05
759,1.0,2.8582662707776763e-05
760,1.0,2.8504751753644086e-05
761,1.0,2.8503729481599294e-05
762,1.0,2.839481385308318e-05
763,1.0,2.8358743293210864e-05
764,1.0,2.8278336685616523e-05
765,1.0,2.8241007385076955e-05
766,1.0,2.821685848175548e-05
767,1.0,2.8177561034681275e-05
768,1.0,2.8156995540484786e-05
769,1.0,2.801107802952174e-05
770,1.0,2.7952428354183212e-05
771,1.0,2.803141251206398e-05
772,1.0,2.7955329642281868e-05
773,1.0,2.7890922865481116e-05
774,1.0,2.7830670660478063e-05
775,1.0,2.7767511710408144e-05
776,1.0,2.7689013222698122e-05
777,1.0,2.762838630587794e-05
778,1.0,2.7642890927381814e-05
779,1.0,2.761368887149729e-05
780,1.0,2.7572195904213004e-05
781,1.0,2.748310726019554e-05
782,1.0,2.739824412856251e-05
783,1.0,2.747053986240644e-05
784,1.0,2.7361764296074398e-05
785,1.0,2.7403206331655383e-05
786,1.0,2.7249834602116607e-05
787,1.0,2.7226507882005535e-05
788,1.0,2.7204263460589573e-05
789,1.0,2.7124180633109063e-05
790,1.0,2.7090607545687817e-05
791,1.0,2.7132358809467405e-05
792,1.0,2.701813355088234e-05
793,1.0,2.697402669582516e-05
794,1.0,2.6906467610388063e-05
795,1.0,2.689488246687688e-05
796,1.0,2.682950253074523e-05
797,1.0,2.6743595299194567e-05
798,1.0,2.67716732196277e-05
799,1.0,2.6749801691039465e-05
800,1.0,2.6693531253840774e-05
801,1.0,2.664950443431735e-05
802,1.0,2.6515535864746198e-05
803,1.0,2.6658437491278164e-05
