epoch,accuracy,loss
0,0.864133358001709,0.5154917240142822
1,0.9019666910171509,0.3506735861301422
2,0.9087666869163513,0.32546266913414
3,0.912933349609375,0.3112192153930664
4,0.9150833487510681,0.30258065462112427
5,0.9173499941825867,0.2964959740638733
6,0.9193166494369507,0.2913159728050232
7,0.9194666743278503,0.2872826159000397
8,0.9211666584014893,0.2843277156352997
9,0.921916663646698,0.2814182937145233
10,0.9231333136558533,0.2789749801158905
11,0.9233166575431824,0.2766212821006775
12,0.92371666431427,0.27496469020843506
13,0.9247666597366333,0.2732278108596802
14,0.9249833226203918,0.27164676785469055
15,0.9253333210945129,0.27040448784828186
16,0.9262499809265137,0.2691032886505127
17,0.9260500073432922,0.2680041193962097
18,0.9265666604042053,0.2667841613292694
19,0.9265333414077759,0.2657822370529175
20,0.927383303642273,0.26476797461509705
21,0.9271666407585144,0.2638415992259979
22,0.9275000095367432,0.2630588412284851
23,0.9278333187103271,0.26232919096946716
24,0.9275166392326355,0.2615783214569092
25,0.9283333420753479,0.2609461843967438
26,0.9285833239555359,0.26029449701309204
27,0.9288833141326904,0.2595551609992981
28,0.9286500215530396,0.25885459780693054
29,0.9289833307266235,0.25823596119880676
30,0.9294333457946777,0.2578268051147461
31,0.9290333390235901,0.2571314871311188
32,0.9291666746139526,0.25679290294647217
33,0.9295166730880737,0.2560666501522064
34,0.9302666783332825,0.2556006908416748
35,0.9298166632652283,0.2552253007888794
36,0.9298333525657654,0.2548922300338745
37,0.930233359336853,0.25459569692611694
38,0.9302166700363159,0.25394392013549805
39,0.9306333065032959,0.2535686492919922
40,0.9301999807357788,0.2530462443828583
41,0.9302666783332825,0.25297385454177856
42,0.930483341217041,0.2525825500488281
43,0.9306666851043701,0.25223037600517273
44,0.9307166934013367,0.2516678273677826
45,0.9305999875068665,0.2514480650424957
46,0.9312999844551086,0.2509073317050934
47,0.9315166473388672,0.25078725814819336
48,0.9312499761581421,0.2506190538406372
49,0.9312000274658203,0.2502506375312805
50,0.9314333200454712,0.25003400444984436
51,0.9320666790008545,0.24962274730205536
52,0.9319166541099548,0.2494419813156128
53,0.9317333102226257,0.2491256147623062
54,0.9318666458129883,0.24888436496257782
55,0.9318666458129883,0.24854697287082672
56,0.9318666458129883,0.24825267493724823
57,0.9315500259399414,0.24806533753871918
58,0.9321833252906799,0.24780431389808655
59,0.9319333434104919,0.24758869409561157
60,0.9320999979972839,0.24742579460144043
61,0.9322333335876465,0.24709145724773407
62,0.9324833154678345,0.24704459309577942
63,0.9324166774749756,0.2468949258327484
64,0.9322166442871094,0.24641939997673035
65,0.9328666925430298,0.24614733457565308
66,0.932699978351593,0.24595347046852112
67,0.9325500130653381,0.2458048164844513
68,0.9325500130653381,0.2455146610736847
69,0.9326833486557007,0.24538637697696686
70,0.9329833388328552,0.24516025185585022
71,0.9328500032424927,0.24515488743782043
72,0.9328333139419556,0.24492168426513672
73,0.9330000281333923,0.2446666657924652
74,0.9331833124160767,0.24462538957595825
75,0.9329500198364258,0.2443314492702484
76,0.9330000281333923,0.24424618482589722
77,0.9333833456039429,0.24401739239692688
78,0.9332666397094727,0.2438291311264038
79,0.9329000115394592,0.24370793998241425
80,0.933483362197876,0.24343371391296387
81,0.9335166811943054,0.24345923960208893
82,0.9331833124160767,0.2431802600622177
83,0.9333500266075134,0.24310852587223053
84,0.9334666728973389,0.2429417222738266
85,0.9332500100135803,0.24283891916275024
86,0.9337666630744934,0.2424810528755188
87,0.9331666827201843,0.24253922700881958
88,0.9335833191871643,0.24231399595737457
89,0.9341833591461182,0.24211299419403076
90,0.9335833191871643,0.24195070564746857
91,0.9336166381835938,0.24189913272857666
92,0.9335166811943054,0.24169497191905975
93,0.933566689491272,0.24164417386054993
94,0.933566689491272,0.241524338722229
95,0.9337666630744934,0.24135036766529083
96,0.9336166381835938,0.24111516773700714
97,0.9342833161354065,0.24104999005794525
98,0.9336166381835938,0.24097996950149536
99,0.9336666464805603,0.24082502722740173
100,0.934149980545044,0.2406444549560547
101,0.934333324432373,0.24058344960212708
102,0.933650016784668,0.24049749970436096
103,0.9337833523750305,0.24032337963581085
104,0.934066653251648,0.24037900567054749
105,0.9343833327293396,0.24006065726280212
106,0.9341833591461182,0.23996120691299438
107,0.9337499737739563,0.2398752123117447
108,0.9342666864395142,0.23965825140476227
109,0.933983325958252,0.23966412246227264
110,0.9339666962623596,0.2395222932100296
111,0.9341166615486145,0.23932965099811554
112,0.934166669845581,0.23939117789268494
113,0.9343833327293396,0.23919855058193207
114,0.9348999857902527,0.23910769820213318
115,0.934416651725769,0.23894265294075012
116,0.9343500137329102,0.23898427188396454
117,0.9347166419029236,0.23886136710643768
118,0.9345333576202393,0.23874637484550476
119,0.9346333146095276,0.23848983645439148
120,0.9345333576202393,0.23849257826805115
121,0.9348000288009644,0.23840682208538055
122,0.9349333047866821,0.23828332126140594
123,0.9344833493232727,0.23832789063453674
124,0.9347333312034607,0.23812459409236908
125,0.9345333576202393,0.23803676664829254
126,0.9347833395004272,0.237893745303154
127,0.9347500205039978,0.2378225326538086
128,0.9346500039100647,0.23774267733097076
129,0.9343500137329102,0.23771017789840698
130,0.934583306312561,0.2376788705587387
131,0.9346166849136353,0.2375168353319168
132,0.9348999857902527,0.23735696077346802
133,0.9344833493232727,0.23741233348846436
134,0.9352999925613403,0.2372267246246338
135,0.9348333477973938,0.2371978908777237
136,0.9350333213806152,0.2370750904083252
137,0.9351666569709778,0.2367960661649704
138,0.9350833296775818,0.2369653284549713
139,0.935366690158844,0.23680372536182404
140,0.9353166818618774,0.23662205040454865
141,0.9351833462715149,0.2367536723613739
142,0.9352499842643738,0.23660284280776978
143,0.9349333047866821,0.236474871635437
144,0.9349499940872192,0.236453115940094
145,0.9351000189781189,0.23640163242816925
146,0.9351999759674072,0.2362034171819687
147,0.935366690158844,0.23612885177135468
148,0.93586665391922,0.2360779345035553
149,0.9352166652679443,0.23599976301193237
150,0.9354000091552734,0.23614747822284698
151,0.9352499842643738,0.23595792055130005
152,0.935533344745636,0.23592501878738403
153,0.9352333545684814,0.23585379123687744
154,0.9355166554450989,0.23571814596652985
155,0.9354166388511658,0.23561930656433105
156,0.9358999729156494,0.23558524250984192
157,0.9352333545684814,0.23559153079986572
158,0.9352666735649109,0.23533183336257935
159,0.9351333379745483,0.2353782057762146
160,0.9355666637420654,0.2352922409772873
161,0.9358333349227905,0.2352420538663864
162,0.9354166388511658,0.23510584235191345
163,0.9356666803359985,0.23501121997833252
164,0.9356499910354614,0.23504476249217987
165,0.9356333613395691,0.23504987359046936
166,0.9358166456222534,0.23494595289230347
167,0.9355499744415283,0.23468826711177826
168,0.9354833364486694,0.23467876017093658
169,0.9357166886329651,0.23474913835525513
170,0.9353833198547363,0.23468075692653656
171,0.9353166818618774,0.23460103571414948
172,0.9355833530426025,0.23441582918167114
173,0.9355166554450989,0.23439836502075195
174,0.9359166622161865,0.23439858853816986
